,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
703,2017-12-04,23.973043971403484,20.33766880705933,23.117888665002884,23.973043971403484,23.973043971403484,-2.224356487945312,-2.224356487945312,-2.224356487945312,-0.0007185838882661515,-0.0007185838882661515,-0.0007185838882661515,-2.2236379040570453,-2.2236379040570453,-2.2236379040570453,0.0,0.0,0.0,21.748687483458173
704,2017-12-05,23.97063385636405,20.455454327794104,23.121300743830425,23.97063385636405,23.97063385636405,-2.2275111069503675,-2.2275111069503675,-2.2275111069503675,0.045040704193199076,0.045040704193199076,0.045040704193199076,-2.2725518111435665,-2.2725518111435665,-2.2725518111435665,0.0,0.0,0.0,21.743122749413683
705,2017-12-06,23.968223741324614,20.219957147407303,22.910761664052195,23.968223741324614,23.968223741324614,-2.2858351670879204,-2.2858351670879204,-2.2858351670879204,0.032722851085967564,0.032722851085967564,0.032722851085967564,-2.318558018173888,-2.318558018173888,-2.318558018173888,0.0,0.0,0.0,21.682388574236693
706,2017-12-07,23.96581362628518,20.187632294956934,22.897424159817135,23.96581362628518,23.96581362628518,-2.37160461532693,-2.37160461532693,-2.37160461532693,-0.01016183699993727,-0.01016183699993727,-0.01016183699993727,-2.3614427783269925,-2.3614427783269925,-2.3614427783269925,0.0,0.0,0.0,21.59420901095825
707,2017-12-08,23.963403511245748,20.09198431819601,22.836285356639102,23.963403511245748,23.963403511245748,-2.451423501876091,-2.451423501876091,-2.451423501876091,-0.05036399854786804,-0.05036399854786804,-0.05036399854786804,-2.401059503328223,-2.401059503328223,-2.401059503328223,0.0,0.0,0.0,21.51198000936966
708,2017-12-09,23.960993396206312,20.052437164524278,22.7178925163779,23.960993396206312,23.960993396206312,-2.4857652744988155,-2.4857652744988155,-2.4857652744988155,-0.048435204956051296,-0.048435204956051296,-0.048435204956051296,-2.437330069542764,-2.437330069542764,-2.437330069542764,0.0,0.0,0.0,21.475228121707495
709,2017-12-10,23.958583281166877,20.15262701886072,22.80486657722253,23.958583281166877,23.958583281166877,-2.4383280376978878,-2.4383280376978878,-2.4383280376978878,0.03191606911306417,0.03191606911306417,0.03191606911306417,-2.4702441068109517,-2.4702441068109517,-2.4702441068109517,0.0,0.0,0.0,21.520255243468988
710,2017-12-11,23.956173166127442,20.085318706707156,22.719957887728047,23.956173166127442,23.956173166127442,-2.5005748952033415,-2.5005748952033415,-2.5005748952033415,-0.0007185838882570806,-0.0007185838882570806,-0.0007185838882570806,-2.4998563113150842,-2.4998563113150842,-2.4998563113150842,0.0,0.0,0.0,21.4555982709241
711,2017-12-12,23.953763051088007,20.100324015408503,22.880071130422266,23.953763051088007,23.953763051088007,-2.4812411771919973,-2.4812411771919973,-2.4812411771919973,0.04504070419314807,0.04504070419314807,0.04504070419314807,-2.5262818813851453,-2.5262818813851453,-2.5262818813851453,0.0,0.0,0.0,21.47252187389601
712,2017-12-13,23.95135293604858,20.00398366664378,22.73635142295855,23.95135293604858,23.95135293604858,-2.5169673784905813,-2.5169673784905813,-2.5169673784905813,0.03272285108601922,0.03272285108601922,0.03272285108601922,-2.5496902295766004,-2.5496902295766004,-2.5496902295766004,0.0,0.0,0.0,21.434385557558
713,2017-12-14,23.948942821009144,19.962559587303076,22.773387941487876,23.948942821009144,23.948942821009144,-2.5804590110086263,-2.5804590110086263,-2.5804590110086263,-0.010161837000021535,-0.010161837000021535,-0.010161837000021535,-2.570297174008605,-2.570297174008605,-2.570297174008605,0.0,0.0,0.0,21.36848381000052
714,2017-12-15,23.94653270596971,19.888962959412147,22.748892076841834,23.94653270596971,23.94653270596971,-2.638719853972624,-2.638719853972624,-2.638719853972624,-0.050363998547975304,-0.050363998547975304,-0.050363998547975304,-2.588355855424649,-2.588355855424649,-2.588355855424649,0.0,0.0,0.0,21.307812851997085
715,2017-12-16,23.944122590930274,19.950591976183922,22.518662506764898,23.944122590930274,23.944122590930274,-2.65258186743109,-2.65258186743109,-2.65258186743109,-0.048435204956030396,-0.048435204956030396,-0.048435204956030396,-2.6041466624750598,-2.6041466624750598,-2.6041466624750598,0.0,0.0,0.0,21.291540723499182
716,2017-12-17,23.941712475890842,19.985818915445936,22.68151258672159,23.941712475890842,23.941712475890842,-2.586050406190365,-2.586050406190365,-2.586050406190365,0.031916069113064494,0.031916069113064494,0.031916069113064494,-2.6179664753034295,-2.6179664753034295,-2.6179664753034295,0.0,0.0,0.0,21.35566206970048
717,2017-12-18,23.939302360851407,20.03925907086752,22.657070572605544,23.939302360851407,23.939302360851407,-2.630836139767652,-2.630836139767652,-2.630836139767652,-0.000718583888248464,-0.000718583888248464,-0.000718583888248464,-2.630117555879404,-2.630117555879404,-2.630117555879404,0.0,0.0,0.0,21.308466221083755
718,2017-12-19,23.936892245811972,20.028239053326953,22.690392563331343,23.936892245811972,23.936892245811972,-2.5958557179596675,-2.5958557179596675,-2.5958557179596675,0.04504070419323797,0.04504070419323797,0.04504070419323797,-2.6408964221529057,-2.6408964221529057,-2.6408964221529057,0.0,0.0,0.0,21.341036527852303
719,2017-12-20,23.934482130772537,20.07339804150012,22.7030439839897,23.934482130772537,23.934482130772537,-2.617860190712804,-2.617860190712804,-2.617860190712804,0.03272285108603693,0.03272285108603693,0.03272285108603693,-2.650583041798841,-2.650583041798841,-2.650583041798841,0.0,0.0,0.0,21.316621940059733
720,2017-12-21,23.9320720157331,19.83639888748543,22.600660113861874,23.9320720157331,23.9320720157331,-2.6695925071449724,-2.6695925071449724,-2.6695925071449724,-0.010161836999962677,-0.010161836999962677,-0.010161836999962677,-2.6594306701450097,-2.6594306701450097,-2.6594306701450097,0.0,0.0,0.0,21.26247950858813
721,2017-12-22,23.92966190069367,19.90558176931228,22.552964842846876,23.92966190069367,23.92966190069367,-2.7180206347490343,-2.7180206347490343,-2.7180206347490343,-0.05036399854792912,-0.05036399854792912,-0.05036399854792912,-2.667656636201105,-2.667656636201105,-2.667656636201105,0.0,0.0,0.0,21.211641265944635
722,2017-12-23,23.927251785654235,19.856659095537516,22.552359259502207,23.927251785654235,23.927251785654235,-2.7238695561191277,-2.7238695561191277,-2.7238695561191277,-0.0484352049561196,-0.0484352049561196,-0.0484352049561196,-2.675434351163008,-2.675434351163008,-2.675434351163008,0.0,0.0,0.0,21.20338222953511
723,2017-12-24,23.924841670614803,19.90711229920364,22.649729401599508,23.924841670614803,23.924841670614803,-2.650970707139944,-2.650970707139944,-2.650970707139944,0.03191606911306249,0.03191606911306249,0.03191606911306249,-2.682886776253006,-2.682886776253006,-2.682886776253006,0.0,0.0,0.0,21.27387096347486
724,2017-12-25,23.92243155557537,19.926827381615276,22.686334791697927,23.92243155557537,23.92243155557537,-2.6908001262844796,-2.6908001262844796,-2.6908001262844796,-0.0007185838882398439,-0.0007185838882398439,-0.0007185838882398439,-2.69008154239624,-2.69008154239624,-2.69008154239624,0.0,0.0,0.0,21.23163142929089
725,2017-12-26,23.920021440535937,19.965976468896084,22.64372619902362,23.920021440535937,23.920021440535937,-2.6519871601561116,-2.6519871601561116,-2.6519871601561116,0.04504070419332786,0.04504070419332786,0.04504070419332786,-2.697027864349439,-2.697027864349439,-2.697027864349439,0.0,0.0,0.0,21.268034280379826
726,2017-12-27,23.9176113254965,19.83365804910305,22.590499732616447,23.9176113254965,23.9176113254965,-2.6709524868776997,-2.6709524868776997,-2.6709524868776997,0.032722851085956635,0.032722851085956635,0.032722851085956635,-2.703675337963656,-2.703675337963656,-2.703675337963656,0.0,0.0,0.0,21.246658838618803
727,2017-12-28,23.915201210457067,19.836564203167796,22.621373417390455,23.915201210457067,23.915201210457067,-2.720076489873929,-2.720076489873929,-2.720076489873929,-0.010161837000047743,-0.010161837000047743,-0.010161837000047743,-2.7099146528738816,-2.7099146528738816,-2.7099146528738816,0.0,0.0,0.0,21.195124720583138
728,2017-12-29,23.91279109541763,19.800970089549068,22.497961965706054,23.91279109541763,23.91279109541763,-2.7659441942705225,-2.7659441942705225,-2.7659441942705225,-0.05036399854791044,-0.05036399854791044,-0.05036399854791044,-2.715580195722612,-2.715580195722612,-2.715580195722612,0.0,0.0,0.0,21.146846901147107
729,2017-12-30,23.910380980378196,19.83863134858533,22.58659113878489,23.910380980378196,23.910380980378196,-2.768889667673997,-2.768889667673997,-2.768889667673997,-0.04843520495620881,-0.04843520495620881,-0.04843520495620881,-2.720454462717788,-2.720454462717788,-2.720454462717788,0.0,0.0,0.0,21.1414913127042
730,2017-12-31,23.907970865338765,19.899818866534265,22.54250904774292,23.907970865338765,23.907970865338765,-2.692358077435555,-2.692358077435555,-2.692358077435555,0.031916069113085595,0.031916069113085595,0.031916069113085595,-2.724274146548641,-2.724274146548641,-2.724274146548641,0.0,0.0,0.0,21.21561278790321
731,2018-01-01,23.90556075029933,19.80273783960469,22.600771286396466,23.90556075029933,23.90556075029933,-2.727456296888281,-2.727456296888281,-2.727456296888281,-0.0007185838882698092,-0.0007185838882698092,-0.0007185838882698092,-2.7267377130000114,-2.7267377130000114,-2.7267377130000114,0.0,0.0,0.0,21.17810445341105
732,2018-01-02,23.903150635259895,19.85057299241741,22.617244533153062,23.903150635259895,23.903150635259895,-2.682473534273184,-2.682473534273184,-2.682473534273184,0.045040704193276854,0.045040704193276854,0.045040704193276854,-2.7275142384664606,-2.7275142384664606,-2.7275142384664606,0.0,0.0,0.0,21.220677100986713
733,2018-01-03,23.90074052022046,19.758815291778742,22.51104220154927,23.90074052022046,23.90074052022046,-2.6935303911627795,-2.6935303911627795,-2.6935303911627795,0.03272285108597435,0.03272285108597435,0.03272285108597435,-2.7262532422487533,-2.7262532422487533,-2.7262532422487533,0.0,0.0,0.0,21.207210129057678
734,2018-01-04,23.898330405181028,19.72748222270137,22.456986871834534,23.898330405181028,23.898330405181028,-2.7327570550966565,-2.7327570550966565,-2.7327570550966565,-0.010161836999988882,-0.010161836999988882,-0.010161836999988882,-2.7225952180966675,-2.7225952180966675,-2.7225952180966675,0.0,0.0,0.0,21.165573350084372
735,2018-01-05,23.895920290141596,19.751430309821384,22.400082663574093,23.895920290141596,23.895920290141596,-2.7665465473327764,-2.7665465473327764,-2.7665465473327764,-0.05036399854789175,-0.05036399854789175,-0.05036399854789175,-2.7161825487848845,-2.7161825487848845,-2.7161825487848845,0.0,0.0,0.0,21.12937374280882
736,2018-01-06,23.89351017510216,19.721753728794805,22.41980610148341,23.89351017510216,23.89351017510216,-2.7551056811220183,-2.7551056811220183,-2.7551056811220183,-0.0484352049561879,-0.0484352049561879,-0.0484352049561879,-2.7066704761658307,-2.7066704761658307,-2.7066704761658307,0.0,0.0,0.0,21.138404493980143
737,2018-01-07,23.891100060145003,19.80897374716655,22.495480234208298,23.891100060145003,23.891100060145003,-2.6618217283265686,-2.6618217283265686,-2.6618217283265686,0.03191606911303571,0.03191606911303571,0.03191606911303571,-2.693737797439604,-2.693737797439604,-2.693737797439604,0.0,0.0,0.0,21.229278331818435
738,2018-01-08,23.88868994518785,19.845612484069648,22.568472948228376,23.88868994518785,23.88868994518785,-2.677815550248726,-2.677815550248726,-2.677815550248726,-0.0007185838882221428,-0.0007185838882221428,-0.0007185838882221428,-2.6770969663605038,-2.6770969663605038,-2.6770969663605038,0.0,0.0,0.0,21.210874394939122
739,2018-01-09,23.886279830230688,19.978471380900277,22.666248136046935,23.886279830230688,23.886279830230688,-2.611462591303786,-2.611462591303786,-2.611462591303786,0.045040704193272114,0.045040704193272114,0.045040704193272114,-2.6565032954970578,-2.6565032954970578,-2.6565032954970578,0.0,0.0,0.0,21.2748172389269
740,2018-01-10,23.883869715273534,19.858749249979205,22.555531792973145,23.883869715273534,23.883869715273534,-2.5990401308813342,-2.5990401308813342,-2.5990401308813342,0.03272285108599205,0.03272285108599205,0.03272285108599205,-2.6317629819673263,-2.6317629819673263,-2.6317629819673263,0.0,0.0,0.0,21.2848295843922
741,2018-01-11,23.881459600316372,19.916825271888634,22.610145248061894,23.881459600316372,23.881459600316372,-2.6129015504916024,-2.6129015504916024,-2.6129015504916024,-0.01016183700007315,-0.01016183700007315,-0.01016183700007315,-2.602739713491529,-2.602739713491529,-2.602739713491529,0.0,0.0,0.0,21.26855804982477
742,2018-01-12,23.879049485359218,19.96328942947887,22.56510009561432,23.879049485359218,23.879049485359218,-2.619723651673091,-2.619723651673091,-2.619723651673091,-0.05036399854799903,-0.05036399854799903,-0.05036399854799903,-2.569359653125092,-2.569359653125092,-2.569359653125092,0.0,0.0,0.0,21.259325833686127
743,2018-01-13,23.87663937040206,20.042937421109386,22.67949517607117,23.87663937040206,23.87663937040206,-2.580049853393663,-2.580049853393663,-2.580049853393663,-0.04843520495619327,-0.04843520495619327,-0.04843520495619327,-2.5316146484374698,-2.5316146484374698,-2.5316146484374698,0.0,0.0,0.0,21.296589517008396
744,2018-01-14,23.874229255444902,20.038493350773127,22.823840246065892,23.874229255444902,23.874229255444902,-2.457647493675497,-2.457647493675497,-2.457647493675497,0.03191606911305881,0.03191606911305881,0.03191606911305881,-2.4895635627885557,-2.4895635627885557,-2.4895635627885557,0.0,0.0,0.0,21.416581761769404
745,2018-01-15,23.871819140487744,19.981869158893655,22.736736404770042,23.871819140487744,23.871819140487744,-2.4440502651062115,-2.4440502651062115,-2.4440502651062115,-0.0007185838882521183,-0.0007185838882521183,-0.0007185838882521183,-2.443331681217959,-2.443331681217959,-2.443331681217959,0.0,0.0,0.0,21.42776887538153
746,2018-01-16,23.86940902553059,20.165764078624925,22.835460544881997,23.86940902553059,23.86940902553059,-2.3480674954940732,-2.3480674954940732,-2.3480674954940732,0.04504070419312646,0.04504070419312646,0.04504070419312646,-2.3931081996872,-2.3931081996872,-2.3931081996872,0.0,0.0,0.0,21.521341530036516
747,2018-01-17,23.86699891057343,20.157896344043202,22.97714121658606,23.86699891057343,23.86699891057343,-2.3064190112923844,-2.3064190112923844,-2.3064190112923844,0.032722851086009766,0.032722851086009766,0.032722851086009766,-2.339141862378394,-2.339141862378394,-2.339141862378394,0.0,0.0,0.0,21.560579899281045
748,2018-01-18,23.864588795616275,20.175683069649676,22.899110907249675,23.864588795616275,23.864588795616275,-2.2918967028192405,-2.2918967028192405,-2.2918967028192405,-0.010161836999871965,-0.010161836999871965,-0.010161836999871965,-2.2817348658193684,-2.2817348658193684,-2.2817348658193684,0.0,0.0,0.0,21.572692092797034
749,2018-01-19,23.862178680659113,20.15526217132351,22.979025046310635,23.862178680659113,23.862178680659113,-2.2715991977573733,-2.2715991977573733,-2.2715991977573733,-0.05036399854782689,-0.05036399854782689,-0.05036399854782689,-2.2212351992095463,-2.2212351992095463,-2.2212351992095463,0.0,0.0,0.0,21.590579482901738
750,2018-01-20,23.85976856570196,20.36328687546066,23.029411280627944,23.85976856570196,23.85976856570196,-2.2064628409585505,-2.2064628409585505,-2.2064628409585505,-0.04843520495625621,-0.04843520495625621,-0.04843520495625621,-2.1580276360022945,-2.1580276360022945,-2.1580276360022945,0.0,0.0,0.0,21.653305724743408
751,2018-01-21,23.8573584507448,20.462142604162747,23.118867280919034,23.8573584507448,23.8573584507448,-2.0606075621219153,-2.0606075621219153,-2.0606075621219153,0.03191606911308191,0.03191606911308191,0.03191606911308191,-2.092523631234997,-2.092523631234997,-2.092523631234997,0.0,0.0,0.0,21.796750888622885
752,2018-01-22,23.854948335787643,20.424629141556025,23.220464436705523,23.854948335787643,23.854948335787643,-2.0258689950542723,-2.0258689950542723,-2.0258689950542723,-0.0007185838882434982,-0.0007185838882434982,-0.0007185838882434982,-2.0251504111660292,-2.0251504111660292,-2.0251504111660292,0.0,0.0,0.0,21.829079340733372
753,2018-01-23,23.852538220830485,20.60532158895331,23.299185546793062,23.852538220830485,23.852538220830485,-1.9112988613486341,-1.9112988613486341,-1.9112988613486341,0.04504070419317009,0.04504070419317009,0.04504070419317009,-1.9563395655418043,-1.9563395655418043,-1.9563395655418043,0.0,0.0,0.0,21.941239359481852
754,2018-01-24,23.85012810587333,20.61033389454843,23.367318597063505,23.85012810587333,23.85012810587333,-1.8537926165408383,-1.8537926165408383,-1.8537926165408383,0.03272285108592947,0.03272285108592947,0.03272285108592947,-1.886515467626768,-1.886515467626768,-1.886515467626768,0.0,0.0,0.0,21.996335489332495
755,2018-01-25,23.84771799091617,20.602032712315822,23.36618930200736,23.84771799091617,23.84771799091617,-1.8262456895537136,-1.8262456895537136,-1.8262456895537136,-0.010161836999956231,-0.010161836999956231,-0.010161836999956231,-1.8160838525537573,-1.8160838525537573,-1.8160838525537573,0.0,0.0,0.0,22.021472301362458
756,2018-01-26,23.845307875959016,20.609948555764973,23.4045856763727,23.845307875959016,23.845307875959016,-1.795784879005087,-1.795784879005087,-1.795784879005087,-0.05036399854790664,-0.05036399854790664,-0.05036399854790664,-1.7454208804571805,-1.7454208804571805,-1.7454208804571805,0.0,0.0,0.0,22.04952299695393
757,2018-01-27,23.842897761001854,20.840758976195872,23.41488396201107,23.842897761001854,23.842897761001854,-1.7232982023319758,-1.7232982023319758,-1.7232982023319758,-0.04843520495615147,-0.04843520495615147,-0.04843520495615147,-1.6748629973758244,-1.6748629973758244,-1.6748629973758244,0.0,0.0,0.0,22.11959955866988
758,2018-01-28,23.8404876460447,20.922229805253714,23.57825811183284,23.8404876460447,23.8404876460447,-1.5727818153469624,-1.5727818153469624,-1.5727818153469624,0.03191606911310501,0.03191606911310501,0.03191606911310501,-1.6046978844600674,-1.6046978844600674,-1.6046978844600674,0.0,0.0,0.0,22.267705830697736
759,2018-01-29,23.838077531087542,20.892891447519077,23.644310862642172,23.838077531087542,23.838077531087542,-1.5358753391349331,-1.5358753391349331,-1.5358753391349331,-0.0007185838882730162,-0.0007185838882730162,-0.0007185838882730162,-1.5351567552466603,-1.5351567552466603,-1.5351567552466603,0.0,0.0,0.0,22.30220219195261
760,2018-01-30,23.83566741613038,21.108847504492335,23.806992388617708,23.83566741613038,23.83566741613038,-1.4213675184044379,-1.4213675184044379,-1.4213675184044379,0.045040704193165346,0.045040704193165346,0.045040704193165346,-1.4664082225976034,-1.4664082225976034,-1.4664082225976034,0.0,0.0,0.0,22.414299897725943
761,2018-01-31,23.833257301173226,21.052203895848972,23.80963658905701,23.833257301173226,23.833257301173226,-1.365831061340734,-1.365831061340734,-1.365831061340734,0.032722851086079134,0.032722851086079134,0.032722851086079134,-1.3985539124268132,-1.3985539124268132,-1.3985539124268132,0.0,0.0,0.0,22.46742623983249
762,2018-02-01,23.830847186216065,21.086367357982013,23.85895852389465,23.830847186216065,23.830847186216065,-1.3417877888731642,-1.3417877888731642,-1.3417877888731642,-0.010161837000040499,-0.010161837000040499,-0.010161837000040499,-1.331625951873124,-1.331625951873124,-1.331625951873124,0.0,0.0,0.0,22.4890593973429
763,2018-02-02,23.82843707125891,21.12319195764437,23.825989631919782,23.82843707125891,23.82843707125891,-1.315950405090737,-1.315950405090737,-1.315950405090737,-0.050363998547762,-0.050363998547762,-0.050363998547762,-1.2655864065429747,-1.2655864065429747,-1.2655864065429747,0.0,0.0,0.0,22.512486666168172
764,2018-02-03,23.826026956301753,21.178437163420856,23.944980500866638,23.826026956301753,23.826026956301753,-1.2487638913321075,-1.2487638913321075,-1.2487638913321075,-0.04843520495615684,-0.04843520495615684,-0.04843520495615684,-1.2003286863759508,-1.2003286863759508,-1.2003286863759508,0.0,0.0,0.0,22.577263064969646
765,2018-02-04,23.823616841344595,21.412924665845978,24.04830087913595,23.823616841344595,23.823616841344595,-1.103764815059527,-1.103764815059527,-1.103764815059527,0.03191606911305513,0.03191606911305513,0.03191606911305513,-1.135680884172582,-1.135680884172582,-1.135680884172582,0.0,0.0,0.0,22.719852026285068
766,2018-02-05,23.821206726387437,21.366124441395627,24.109545248721236,23.821206726387437,23.821206726387437,-1.072129540329425,-1.072129540329425,-1.072129540329425,-0.0007185838882643995,-0.0007185838882643995,-0.0007185838882643995,-1.0714109564411607,-1.0714109564411607,-1.0714109564411607,0.0,0.0,0.0,22.749077186058013
767,2018-02-06,23.818796611430283,21.521304685231566,24.24280999284007,23.818796611430283,23.818796611430283,-0.962192900358752,-0.962192900358752,-0.962192900358752,0.04504070419325525,0.04504070419325525,0.04504070419325525,-1.0072336045520072,-1.0072336045520072,-1.0072336045520072,0.0,0.0,0.0,22.856603711071532
768,2018-02-07,23.816386496473122,21.529326537340527,24.37783887453109,23.816386496473122,23.816386496473122,-0.9100958155887835,-0.9100958155887835,-0.9100958155887835,0.032722851085964885,0.032722851085964885,0.032722851085964885,-0.9428186666747485,-0.9428186666747485,-0.9428186666747485,0.0,0.0,0.0,22.90629068088434
769,2018-02-08,23.813976381515968,21.59841671983603,24.338995087971906,23.813976381515968,23.813976381515968,-0.8879626259818372,-0.8879626259818372,-0.8879626259818372,-0.010161837000124761,-0.010161837000124761,-0.010161837000124761,-0.8778007889817124,-0.8778007889817124,-0.8778007889817124,0.0,0.0,0.0,22.92601375553413
770,2018-02-09,23.811566266558806,21.585928398971305,24.31706380917273,23.811566266558806,23.811566266558806,-0.8621541078513113,-0.8621541078513113,-0.8621541078513113,-0.05036399854784177,-0.05036399854784177,-0.05036399854784177,-0.8117901093034694,-0.8117901093034694,-0.8117901093034694,0.0,0.0,0.0,22.949412158707496
771,2018-02-10,23.809156151601652,21.659859173498486,24.333997968057794,23.809156151601652,23.809156151601652,-0.7928188637531439,-0.7928188637531439,-0.7928188637531439,-0.048435204956135944,-0.048435204956135944,-0.048435204956135944,-0.744383658797008,-0.744383658797008,-0.744383658797008,0.0,0.0,0.0,23.016337287848508
772,2018-02-11,23.806746036644494,21.880681668859957,24.580322797951695,23.806746036644494,23.806746036644494,-0.6432610988960549,-0.6432610988960549,-0.6432610988960549,0.031916069113103344,0.031916069113103344,0.031916069113103344,-0.6751771680091583,-0.6751771680091583,-0.6751771680091583,0.0,0.0,0.0,23.16348493774844
773,2018-02-12,23.804335921687336,21.85509436435525,24.49597085939122,23.804335921687336,23.804335921687336,-0.6044955373589649,-0.6044955373589649,-0.6044955373589649,-0.0007185838882167296,-0.0007185838882167296,-0.0007185838882167296,-0.6037769534707482,-0.6037769534707482,-0.6037769534707482,0.0,0.0,0.0,23.199840384328372
774,2018-02-13,23.80192580673018,21.991939684682524,24.724198193393256,23.80192580673018,23.80192580673018,-0.4847708557347779,-0.4847708557347779,-0.4847708557347779,0.04504070419315586,0.04504070419315586,0.04504070419315586,-0.5298115599279337,-0.5298115599279337,-0.5298115599279337,0.0,0.0,0.0,23.317154950995402
775,2018-02-14,23.79951569177302,22.05908483744664,24.744101502339184,23.79951569177302,23.79951569177302,-0.4202199903703962,-0.4202199903703962,-0.4202199903703962,0.032722851085884595,0.032722851085884595,0.032722851085884595,-0.4529428414562808,-0.4529428414562808,-0.4529428414562808,0.0,0.0,0.0,23.379295701402626
776,2018-02-15,23.797105576815863,21.989622748905962,24.741658755855905,23.797105576815863,23.797105576815863,-0.38303801875902105,-0.38303801875902105,-0.38303801875902105,-0.010161836999923577,-0.010161836999923577,-0.010161836999923577,-0.3728761817590974,-0.3728761817590974,-0.3728761817590974,0.0,0.0,0.0,23.414067558056843
777,2018-02-16,23.79469546185871,22.10783983318076,24.8758018643892,23.79469546185871,23.79469546185871,-0.3397335779221562,-0.3397335779221562,-0.3397335779221562,-0.050363998547823086,-0.050363998547823086,-0.050363998547823086,-0.2893695793743331,-0.2893695793743331,-0.2893695793743331,0.0,0.0,0.0,23.45496188393655
778,2018-02-17,23.792285346901547,22.25020302459171,24.91062026647889,23.792285346901547,23.792285346901547,-0.2506765614935987,-0.2506765614935987,-0.2506765614935987,-0.048435204956031215,-0.048435204956031215,-0.048435204956031215,-0.20224135653756747,-0.20224135653756747,-0.20224135653756747,0.0,0.0,0.0,23.54160878540795
779,2018-02-18,23.789875231944393,22.27749590742941,25.06683775071991,23.789875231944393,23.789875231944393,-0.07946022097775701,-0.07946022097775701,-0.07946022097775701,0.03191606911310134,0.03191606911310134,0.03191606911310134,-0.11137629009085835,-0.11137629009085835,-0.11137629009085835,0.0,0.0,0.0,23.710415010966635
780,2018-02-19,23.787465116987235,22.36627497699134,25.223670299196247,23.787465116987235,23.787465116987235,-0.017448591786084332,-0.017448591786084332,-0.017448591786084332,-0.0007185838882076588,-0.0007185838882076588,-0.0007185838882076588,-0.016730007897876674,-0.016730007897876674,-0.016730007897876674,0.0,0.0,0.0,23.77001652520115
781,2018-02-20,23.785055002030077,22.463192770967918,25.23198534669346,23.785055002030077,23.785055002030077,0.1267091607609838,0.1267091607609838,0.1267091607609838,0.0450407041931995,0.0450407041931995,0.0450407041931995,0.08166845656778429,0.08166845656778429,0.08166845656778429,0.0,0.0,0.0,23.911764162791062
782,2018-02-21,23.78264488707292,22.570161743601084,25.33251780913809,23.78264488707292,23.78264488707292,0.2164388579991768,0.2164388579991768,0.2164388579991768,0.032722851085902296,0.032722851085902296,0.032722851085902296,0.18371600691327453,0.18371600691327453,0.18371600691327453,0.0,0.0,0.0,23.999083745072095
783,2018-02-22,23.78023477211576,22.558504355371156,25.369331653352944,23.78023477211576,23.78023477211576,0.2790748891769389,0.2790748891769389,0.2790748891769389,-0.010161837000150971,-0.010161837000150971,-0.010161837000150971,0.2892367261770899,0.2892367261770899,0.2892367261770899,0.0,0.0,0.0,24.0593096612927
784,2018-02-23,23.777824657158604,22.813187746723106,25.551634086537145,23.777824657158604,23.777824657158604,0.34762096994254016,0.34762096994254016,0.34762096994254016,-0.0503639985478044,-0.0503639985478044,-0.0503639985478044,0.39798496849034454,0.39798496849034454,0.39798496849034454,0.0,0.0,0.0,24.125445627101143
785,2018-02-24,23.77541454220145,22.798119642649343,25.522292882467895,23.77541454220145,23.77541454220145,0.46121499386412645,0.46121499386412645,0.46121499386412645,-0.048435204956094144,-0.048435204956094144,-0.048435204956094144,0.5096501988202207,0.5096501988202207,0.5096501988202207,0.0,0.0,0.0,24.236629536065575
786,2018-02-25,23.773004427244288,23.112519448172282,25.711830659920597,23.773004427244288,23.773004427244288,0.6557795010831874,0.6557795010831874,0.6557795010831874,0.03191606911305146,0.03191606911305146,0.03191606911305146,0.6238634319701359,0.6238634319701359,0.6238634319701359,0.0,0.0,0.0,24.428783928327476
787,2018-02-26,23.770594312287134,23.13421560610859,25.77506349829969,23.770594312287134,23.770594312287134,0.7394864951714974,0.7394864951714974,0.7394864951714974,-0.0007185838882376274,-0.0007185838882376274,-0.0007185838882376274,0.740205079059735,0.740205079059735,0.740205079059735,0.0,0.0,0.0,24.510080807458632
788,2018-02-27,23.768184197329976,23.42312840389121,26.07856413687981,23.768184197329976,23.768184197329976,0.9032546767563367,0.9032546767563367,0.9032546767563367,0.04504070419319476,0.04504070419319476,0.04504070419319476,0.858213972563142,0.858213972563142,0.858213972563142,0.0,0.0,0.0,24.671438874086313
789,2018-02-28,23.76577408237282,23.461468524692833,26.19646280726586,23.76577408237282,23.76577408237282,1.010120161780589,1.010120161780589,1.010120161780589,0.03272285108578806,0.03272285108578806,0.03272285108578806,0.977397310694801,0.977397310694801,0.977397310694801,0.0,0.0,0.0,24.775894244153406
790,2018-03-01,23.76336396741566,23.425315775995706,26.099111382597936,23.76336396741566,23.76336396741566,1.0870794022977568,1.0870794022977568,1.0870794022977568,-0.010161836999949787,-0.010161836999949787,-0.010161836999949787,1.0972412392977064,1.0972412392977064,1.0972412392977064,0.0,0.0,0.0,24.850443369713417
791,2018-03-02,23.760953852458503,23.607119017447122,26.313353944817013,23.760953852458503,23.760953852458503,1.166857776446132,1.166857776446132,1.166857776446132,-0.050363998547758214,-0.050363998547758214,-0.050363998547758214,1.21722177499389,1.21722177499389,1.21722177499389,0.0,0.0,0.0,24.927811628904635
